TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,1800,-9.56,2.48,67.665,1.618,-76.57,-7.493
2.00301E+11,0800,-20.17,0.649,67.766,1.521,-75.18,-12.34
2.00301E+11,0830,-20.21,0.589,67.785,1.309,-48.42,-12.4
2.00301E+11,0900,-15.53,1.055,67.804,0.957,-20.26,-12.44
2.00301E+11,0930,-14.61,1.242,67.823,0.504,-2.531,-12.42
2.00301E+11,1000,-12.01,1.71,67.841,0.76,118.7,-12.36
2.00301E+11,1030,-10.39,2.05,67.86,1.118,148.1,-12.24
2.00301E+11,1100,-9.8,2.22,67.879,1.93,213.2,-11.93
2.00301E+11,1130,-9.83,2.24,67.863,1.466,147.1,-11.51
2.00301E+11,1200,-9.78,2.273,67.847,1.119,132.1,-11.08
2.00301E+11,1230,-8.1,2.669,67.831,1.33,260.2,-10.71
2.00301E+11,1300,-6.261,3.155,67.815,1.203,320.8,-10.28
2.00301E+11,1330,-5.336,3.442,67.798,1.974,306.1,-9.71
2.00301E+11,1400,-4.924,3.583,67.782,1.616,291.6,-9.14
2.00301E+11,1430,-3.921,3.884,67.774,2.253,298,-8.59
2.00301E+11,1530,-2.52,4.356,67.758,3.596,307.9,-7.56
2.00301E+11,1600,-4.172,3.762,67.751,3.805,81.7,-7.069
2.00301E+11,1630,-2.718,4.259,67.743,3.53,206.4,-6.84
2.00301E+11,1700,-4.247,3.673,67.735,3.164,72.01,-6.663
2.00301E+11,1730,-6.343,2.955,67.756,1.422,-41.12,-6.546
2.00301E+11,1800,-10.41,2.059,67.777,0.86,-88.9,-6.575
2.00301E+11,0800,-19.06,0.836,67.705,2.151,-94.4,-11.9
2.00301E+11,0830,-17.54,1.012,67.714,1.449,-79.16,-11.98
2.00301E+11,0900,-13.6,1.558,67.724,0.706,-26.24,-12.05
2.00301E+11,0930,-11.88,1.885,67.733,0.793,44.23,-12.1
2.00301E+11,1000,-10.22,2.187,67.743,1.224,114.2,-12.1
2.00301E+11,1030,-8.74,2.478,67.752,1.408,177,-11.99
2.00301E+11,1100,-6.841,2.977,67.762,1.89,230.2,-11.73
2.00301E+11,1130,-5.669,3.338,67.736,1.928,269.3,-11.32
2.00301E+11,1200,-4.392,3.811,67.71,2.152,288.6,-10.83
2.00301E+11,1230,-4.144,3.907,67.684,1.86,305.1,-10.27
2.00301E+11,1300,-2.738,4.415,67.659,2.044,316.4,-9.65
2.00301E+11,1330,-1.634,4.809,67.633,2.938,311.5,-9.04
2.00301E+11,1400,-1.473,4.87,67.607,2.724,295.6,-8.48
